sev_numeric,cvss_score,cwe,cwe_tier,has_mitigation,verified,duplicate,false_positive,scanner_confidence,risk_accepted,risk_label,log_age,cvss_x_sev,is_old,no_fix,high_cwe
3,6.0,415,1,0,0,0,0,5,1,2,5.683579767338681,18.0,1,1,0
4,9.1,248,2,0,0,0,0,2,0,3,6.1675164908883415,36.4,1,1,1
2,4.0,22,3,1,0,0,0,5,0,2,6.4692503167957724,8.0,1,0,1
3,5.1,89,3,1,0,0,0,2,0,2,6.035481432524756,15.299999999999999,1,0,1
2,2.0,79,3,1,0,0,0,5,0,1,6.1779441140506,4.0,1,0,1
2,4.8,79,3,1,0,0,0,5,0,2,5.480638923341991,9.6,1,0,1
3,6.4,400,3,0,1,0,0,1,0,3,6.0112671744041615,19.200000000000003,1,1,1
3,6.2,476,3,0,1,0,0,4,0,2,6.035481432524756,18.6,1,1,1
3,6.7,369,1,1,1,0,0,5,0,2,6.210600077024653,20.1,1,0,0
1,2.7,400,3,0,1,0,0,2,0,1,5.442417710521793,2.7,1,1,1
2,4.2,119,3,0,1,0,0,3,0,2,5.541263545158426,8.4,1,1,1
1,1.8,571,1,1,1,0,0,5,0,1,5.572154032177765,1.8,1,0,0
2,3.7,561,1,0,0,0,0,4,0,1,5.730099782973574,7.4,1,1,0
3,6.3,94,3,1,1,0,0,2,1,2,5.365976015021851,18.9,1,0,1
3,7.1,476,3,1,0,0,0,2,0,2,4.962844630259907,21.299999999999997,0,0,1
2,3.9,120,3,1,1,0,0,1,0,2,5.902633333401366,7.8,1,0,1
2,5.2,571,1,0,1,0,0,5,0,2,6.437751649736401,10.4,1,1,0
1,2.3,476,3,1,0,0,0,5,0,1,3.1780538303479458,2.3,0,0,1
1,2.3,89,3,0,1,0,0,4,0,1,6.186208623900494,2.3,1,1,1
3,7.3,377,1,0,1,0,0,3,0,2,6.400257445308821,21.9,1,1,0
1,3.3,190,3,0,0,0,0,2,0,1,6.434546518787453,3.3,1,1,1
4,7.4,330,3,1,1,0,0,2,0,3,5.44673737166631,29.6,1,0,1
1,3.8,20,2,0,0,0,0,1,0,1,4.30406509320417,3.8,0,1,1
3,5.9,287,3,0,1,0,0,2,0,2,6.588926477533519,17.700000000000003,1,1,1
2,3.8,327,3,0,1,0,0,4,0,2,6.236369590203704,7.6,1,1,1
2,4.3,407,1,0,1,0,0,1,0,2,6.432940092739179,8.6,1,1,0
3,6.3,369,1,0,0,0,0,5,0,2,6.306275286948016,18.9,1,1,0
2,3.1,674,2,0,1,0,0,2,0,1,6.553933404025811,6.2,1,1,1
3,7.8,94,3,0,1,0,0,2,0,2,4.941642422609304,23.4,0,1,1
2,3.2,119,3,1,1,0,0,4,0,1,6.525029657843462,6.4,1,0,1
2,5.2,94,3,1,0,0,0,3,0,2,5.739792912179234,10.4,1,0,1
2,2.6,407,1,1,1,0,0,1,1,1,6.12029741895095,5.2,1,0,0
3,5.5,74,2,1,0,0,0,2,0,2,5.19295685089021,16.5,0,0,1
3,5.6,176,2,0,0,0,0,3,0,2,6.089044875446846,16.799999999999997,1,1,1
3,5.6,459,1,1,0,0,0,1,0,2,5.655991810819852,16.799999999999997,1,0,0
3,5.3,94,3,1,0,0,0,1,0,2,5.545177444479562,15.899999999999999,1,0,1
3,5.0,787,3,0,0,0,0,2,0,2,6.4425401664681985,15.0,1,1,1
1,2.9,74,2,0,0,0,0,1,0,1,2.6390573296152584,2.9,0,1,1
2,4.2,190,3,1,0,0,0,1,0,2,6.249975242259483,8.4,1,0,1
3,6.9,571,1,1,1,0,0,1,0,2,6.289715570908998,20.700000000000003,1,0,0
2,2.8,20,2,0,1,0,0,1,0,1,4.804021044733257,5.6,0,1,1
1,1.7,561,1,1,1,0,0,5,1,1,6.315358001522335,1.7,1,0,0
2,4.6,415,1,1,0,0,0,2,0,1,5.676753802268282,9.2,1,0,0
2,4.3,467,1,1,0,0,0,4,0,1,6.282266746896006,8.6,1,0,0
3,5.3,22,3,0,0,0,0,3,0,2,6.418364935936212,15.899999999999999,1,1,1
2,4.7,176,2,1,0,0,0,5,0,1,6.238324625039508,9.4,1,0,1
1,1.6,287,3,1,1,0,0,5,0,1,6.532334292222349,1.6,1,0,1
2,3.4,327,3,0,0,0,0,4,0,2,4.02535169073515,6.8,0,1,1
2,4.4,287,3,0,1,0,0,5,0,2,5.4680601411351315,8.8,1,1,1
0,0.0,787,3,1,0,0,0,3,0,1,3.784189633918261,0.0,0,0,1
2,3.6,284,1,0,0,0,0,1,0,2,5.60947179518496,7.2,1,1,0
1,1.1,330,3,1,0,0,0,3,0,1,2.8903717578961645,1.1,0,0,1
2,3.7,327,3,0,0,0,0,4,0,2,5.66988092298052,7.4,1,1,1
2,4.9,476,3,0,0,0,0,3,0,2,4.532599493153256,9.8,0,1,1
3,6.2,369,1,0,1,0,0,2,0,2,4.418840607796598,18.6,0,1,0
2,4.8,22,3,0,0,0,0,2,0,2,6.415096959171596,9.6,1,1,1
4,7.5,400,3,0,0,0,0,5,0,3,5.808142489980444,30.0,1,1,1
2,2.7,908,2,0,0,0,0,1,0,2,6.028278520230698,5.4,1,1,1
0,0.0,415,1,0,1,0,0,2,1,0,5.3612921657094255,0.0,1,1,0
3,5.5,248,2,0,0,0,0,2,0,2,5.872117789475416,16.5,1,1,1
1,1.4,284,1,1,1,0,0,3,0,1,6.340359303727752,1.4,1,0,0
3,6.8,570,1,0,1,0,0,2,0,2,5.942799375126701,20.4,1,1,0
3,6.8,78,3,1,0,0,0,5,0,2,6.363028103540465,20.4,1,0,1
4,9.8,400,3,1,0,0,0,3,0,3,5.869296913133774,39.2,1,0,1
1,3.3,459,1,0,1,0,0,2,0,1,6.483107351457199,3.3,1,1,0
3,7.3,200,1,1,0,0,0,3,1,2,6.489204931325317,21.9,1,0,0
1,1.8,190,3,0,1,0,0,2,0,1,5.117993812416755,1.8,0,1,1
2,4.4,400,3,1,1,0,0,5,0,2,5.82600010738045,8.8,1,0,1
0,0.0,369,1,0,1,0,0,2,0,0,5.25227342804663,0.0,1,1,0
0,0.0,327,3,0,0,0,0,3,0,1,6.304448802421981,0.0,1,1,1
0,0.0,94,3,1,1,0,0,5,0,0,6.48768401848461,0.0,1,0,1
1,0.1,415,1,0,0,0,0,2,0,0,5.153291594497779,0.1,0,1,0
1,2.1,908,2,1,0,0,0,2,0,1,4.718498871295094,2.1,0,0,1
3,5.4,571,1,0,0,0,0,2,0,2,6.536691597591305,16.200000000000003,1,1,0
2,3.1,20,2,0,1,0,0,4,1,1,6.590301048196686,6.2,1,1,1
3,6.3,400,3,1,0,0,0,5,0,2,6.440946540632921,18.9,1,0,1
3,6.6,176,2,1,1,0,0,4,0,2,4.143134726391533,19.799999999999997,0,0,1
2,4.4,330,3,1,1,0,0,3,0,1,6.505784060128229,8.8,1,0,1
3,5.7,79,3,1,1,0,0,2,0,2,4.983606621708336,17.1,0,0,1
3,5.9,330,3,0,0,0,0,1,0,2,4.875197323201151,17.700000000000003,0,1,1
3,5.0,190,3,0,1,0,0,4,0,2,6.261491684321042,15.0,1,1,1
3,6.6,459,1,1,0,0,0,4,0,2,5.652489180268651,19.799999999999997,1,0,0
2,4.2,74,2,0,1,0,0,4,0,2,6.45833828334479,8.4,1,1,1
3,6.4,362,1,0,0,0,0,3,0,2,6.376726947898627,19.200000000000003,1,1,0
2,3.5,119,3,0,1,0,0,3,0,2,6.416732282512326,7.0,1,1,1
3,4.8,674,2,1,1,0,0,3,0,1,5.988961416889864,14.399999999999999,1,0,1
0,0.8,467,1,0,1,0,0,5,0,0,6.456769655572163,0.0,1,1,0
2,3.6,176,2,1,1,0,0,5,0,1,5.3230099791384085,7.2,1,0,1
0,0.3,467,1,0,0,0,0,1,0,0,5.739792912179234,0.0,1,1,0
4,9.0,571,1,0,0,0,0,4,0,2,6.111467339502679,36.0,1,1,0
0,0.9,459,1,0,0,0,0,4,0,0,6.4425401664681985,0.0,1,1,0
3,5.5,20,2,0,0,0,0,4,0,2,5.652489180268651,16.5,1,1,1
4,6.9,674,2,0,1,0,0,1,0,2,5.459585514144159,27.6,1,1,1
0,1.2,74,2,0,0,0,0,2,0,1,5.940171252720432,0.0,1,1,1
0,0.0,459,1,0,1,0,0,1,0,0,5.231108616854587,0.0,1,1,0
2,3.5,330,3,1,1,0,0,2,0,2,6.257667587882639,7.0,1,0,1
4,7.5,561,1,0,1,0,0,1,0,2,6.1779441140506,30.0,1,1,0
4,7.6,0,0,0,0,0,0,2,0,2,5.937536205082426,30.4,1,1,0
1,2.0,330,3,0,1,0,0,5,0,1,6.115892125483034,2.0,1,1,1
2,3.0,94,3,0,0,0,0,1,0,2,5.1298987149230735,6.0,0,1,1
2,3.9,120,3,0,0,0,0,2,0,2,6.380122536899765,7.8,1,1,1
2,6.0,415,1,0,1,0,0,3,0,2,6.208590026096629,12.0,1,1,0
1,1.1,78,3,0,1,0,0,3,0,1,6.570882962339584,1.1,1,1,1
2,5.3,190,3,0,1,0,0,5,0,2,6.530877627725885,10.6,1,1,1
3,7.1,287,3,0,0,0,0,1,0,3,5.579729825986222,21.299999999999997,1,1,1
1,1.7,570,1,1,0,0,0,1,0,1,6.429719478039138,1.7,1,0,0
1,1.3,120,3,0,1,0,0,1,0,1,1.0986122886681098,1.3,0,1,1
1,1.3,120,3,0,0,0,0,4,0,1,6.447305862541213,1.3,1,1,1
2,4.0,571,1,0,0,0,0,2,0,1,5.25227342804663,8.0,1,1,0
1,0.7,787,3,0,1,0,0,3,1,1,5.863631175598097,0.7,1,1,1
3,5.8,78,3,0,1,0,0,3,0,2,5.556828061699537,17.4,1,1,1
1,1.8,563,1,0,1,0,0,2,0,1,6.293419278846481,1.8,1,1,0
0,0.0,284,1,0,0,0,0,1,1,0,6.335054251498059,0.0,1,1,0
1,2.0,570,1,1,0,0,0,1,0,1,3.091042453358316,2.0,0,0,0
4,8.0,787,3,1,0,0,0,4,0,3,6.398594934535208,32.0,1,0,1
4,8.6,407,1,1,0,0,0,4,0,2,6.091309882077698,34.4,1,0,0
2,4.2,377,1,0,1,0,0,4,0,1,4.912654885736052,8.4,0,1,0
1,2.6,287,3,0,0,0,0,4,0,1,6.343880434126331,2.6,1,1,1
2,4.0,570,1,1,0,0,0,4,0,1,4.356708826689592,8.0,0,0,0
4,7.8,561,1,0,0,0,0,5,0,2,6.030685260261263,31.2,1,1,0
1,2.8,476,3,1,0,0,0,3,0,1,3.044522437723423,2.8,0,0,1
2,3.9,330,3,0,1,0,0,4,0,2,4.477336814478207,7.8,0,1,1
1,1.8,571,1,1,1,0,0,3,0,1,6.539585955617669,1.8,1,0,0
2,3.9,22,3,1,0,0,0,2,0,1,6.373319789577012,7.8,1,0,1
3,6.0,200,1,0,1,0,0,1,0,2,6.590301048196686,18.0,1,1,0
1,2.0,94,3,1,0,0,0,2,0,1,5.877735781779639,2.0,1,0,1
2,3.6,377,1,0,0,0,0,3,0,2,5.480638923341991,7.2,1,1,0
2,4.6,476,3,0,1,0,0,4,0,2,6.551080335043404,9.2,1,1,1
0,1.4,561,1,1,0,0,0,1,0,0,5.713732805509369,0.0,1,0,0
1,1.5,476,3,0,0,0,0,1,0,1,4.584967478670572,1.5,0,1,1
2,2.5,369,1,1,0,0,0,1,0,1,4.477336814478207,5.0,0,0,0
4,7.2,134,3,1,0,0,0,3,0,2,6.419994928147142,28.8,1,0,1
2,3.4,674,2,1,1,0,0,5,0,1,4.6443908991413725,6.8,0,0,1
1,2.6,571,1,0,1,0,0,5,0,1,6.326149473155099,2.6,1,1,0
2,3.3,22,3,1,0,0,0,5,1,1,5.420534999272286,6.6,1,0,1
3,6.0,467,1,0,0,0,0,5,0,2,6.343880434126331,18.0,1,1,0
2,3.7,456,1,0,1,0,0,1,0,1,6.499787040655854,7.4,1,1,0
1,0.5,134,3,1,1,0,0,2,1,1,6.366470447731438,0.5,1,0,1
4,8.8,467,1,0,0,0,0,1,0,3,6.07993319509559,35.2,1,1,0
3,5.5,407,1,1,1,0,0,2,0,2,4.04305126783455,16.5,0,0,0
3,6.2,459,1,0,0,0,0,5,0,2,5.765191102784844,18.6,1,1,0
3,5.2,190,3,1,1,0,0,3,0,2,6.54534966033442,15.600000000000001,1,0,1
1,2.3,754,2,1,1,0,0,2,0,1,6.501289670540389,2.3,1,0,1
3,6.1,284,1,1,1,0,0,4,0,2,6.302618975744905,18.299999999999997,1,0,0
3,5.6,407,1,1,0,0,0,4,0,1,5.41610040220442,16.799999999999997,1,0,0
1,0.8,120,3,1,0,0,0,2,0,1,6.161207321695077,0.8,1,0,1
1,3.2,78,3,1,1,0,0,2,0,1,5.8944028342648505,3.2,1,0,1
2,4.3,119,3,1,1,0,0,2,0,1,6.091309882077698,8.6,1,0,1
2,3.2,190,3,0,1,0,0,5,0,1,4.276666119016055,6.4,0,1,1
3,5.2,79,3,0,0,0,0,3,0,2,5.37989735354046,15.600000000000001,1,1,1
3,6.0,476,3,1,1,0,0,5,0,2,6.3835066348840055,18.0,1,0,1
2,4.7,362,1,0,1,0,0,2,0,2,6.115892125483034,9.4,1,1,0
1,1.1,456,1,1,0,0,0,2,0,1,6.421622267806518,1.1,1,0,0
2,4.9,400,3,0,1,0,0,2,1,2,6.558197802812269,9.8,1,1,1
1,1.9,89,3,1,0,0,0,2,1,1,5.560681631015528,1.9,1,0,1
1,1.3,415,1,1,0,0,0,2,0,0,5.262690188904886,1.3,1,0,0
0,0.0,787,3,0,1,0,0,4,0,1,5.424950017481403,0.0,1,1,1
1,3.4,287,3,0,1,0,0,5,0,2,6.035481432524756,3.4,1,1,1
1,0.9,176,2,1,1,0,0,2,0,0,5.220355825078324,0.9,1,0,1
2,3.4,571,1,1,0,0,0,2,0,1,5.652489180268651,6.8,1,0,0
0,0.8,476,3,1,1,0,0,2,0,1,4.844187086458591,0.0,0,0,1
1,2.2,571,1,0,0,0,0,2,0,1,5.641907070938114,2.2,1,1,0
0,0.0,287,3,0,1,0,0,1,0,1,6.539585955617669,0.0,1,1,1
2,4.8,89,3,1,1,0,0,1,0,2,5.736572297479192,9.6,1,0,1
2,4.8,119,3,1,1,0,0,1,0,2,6.318968113746434,9.6,1,0,1
1,2.3,415,1,0,1,0,0,1,0,1,5.752572638825633,2.3,1,1,0
1,1.5,674,2,0,0,0,0,4,0,1,5.75890177387728,1.5,1,1,1
4,7.6,908,2,1,1,0,0,1,0,2,6.175867270105761,30.4,1,0,1
2,4.2,571,1,0,1,0,0,2,0,1,4.394449154672439,8.4,0,1,0
2,3.0,248,2,1,1,0,0,3,0,1,5.560681631015528,6.0,1,0,1
2,5.1,94,3,1,1,0,0,1,0,2,4.624972813284271,10.2,0,0,1
3,7.4,377,1,1,0,0,0,3,0,2,4.983606621708336,22.200000000000003,0,0,0
3,5.8,134,3,0,1,0,0,5,0,2,6.251903883165888,17.4,1,1,1
2,4.3,908,2,0,0,0,0,1,0,2,4.852030263919617,8.6,0,1,1
1,3.6,176,2,0,0,0,0,1,0,1,6.037870919922137,3.6,1,1,1
2,2.6,908,2,0,0,0,0,5,0,1,4.499809670330265,5.2,0,1,1
0,0.0,94,3,0,0,0,0,3,0,1,6.54965074223381,0.0,1,1,1
4,8.4,330,3,1,1,0,0,2,0,2,6.513230110912307,33.6,1,0,1
3,5.6,248,2,1,1,0,0,5,1,2,6.052089168924417,16.799999999999997,1,0,1
4,9.3,78,3,1,1,0,0,5,0,3,6.3818160174060985,37.2,1,0,1
1,1.3,908,2,0,1,0,0,3,0,1,6.566672429803241,1.3,1,1,1
2,3.9,787,3,1,0,0,0,2,0,1,4.330733340286331,7.8,0,0,1
3,5.4,787,3,0,1,0,0,3,0,2,4.276666119016055,16.200000000000003,0,1,1
2,3.8,94,3,0,0,0,0,3,0,2,5.407171771460119,7.6,1,1,1
2,4.8,119,3,0,0,0,0,3,0,2,6.483107351457199,9.6,1,1,1
1,1.3,561,1,0,1,0,0,4,1,1,5.918893854273146,1.3,1,1,0
1,0.7,563,1,1,0,0,0,4,0,0,6.1903154058531475,0.7,1,0,0
1,1.5,674,2,0,1,0,0,5,0,1,6.54965074223381,1.5,1,1,1
1,2.1,327,3,1,0,0,0,1,0,1,6.061456918928017,2.1,1,0,1
3,5.1,476,3,1,0,0,0,4,0,2,6.340359303727752,15.299999999999999,1,0,1
1,1.0,459,1,1,0,0,0,5,0,1,5.2832037287379885,1.0,1,0,0
2,3.3,79,3,1,0,0,0,3,0,1,5.247024072160486,6.6,1,0,1
3,5.1,415,1,0,0,0,0,3,0,2,6.059123195581797,15.299999999999999,1,1,0
3,5.6,459,1,0,0,0,0,4,0,2,6.490723534502507,16.799999999999997,1,1,0
0,0.0,377,1,0,0,0,0,3,0,0,3.6375861597263857,0.0,0,1,0
1,1.7,377,1,0,0,0,0,4,0,1,6.470799503782602,1.7,1,1,0
3,6.6,563,1,1,1,0,0,5,0,2,3.4339872044851463,19.799999999999997,0,0,0
2,3.9,94,3,0,1,0,0,5,0,1,0.6931471805599453,7.8,0,1,1
2,4.8,571,1,0,1,0,0,4,0,1,6.1463292576688975,9.6,1,1,0
3,5.1,79,3,1,0,0,0,1,0,2,5.135798437050262,15.299999999999999,0,0,1
2,3.5,369,1,1,1,0,0,1,0,1,4.718498871295094,7.0,0,0,0
3,7.4,22,3,1,0,0,0,2,0,2,6.263398262591624,22.200000000000003,1,0,1
4,7.3,459,1,1,1,0,0,2,0,2,6.440946540632921,29.2,1,0,0
1,1.9,78,3,0,1,0,0,4,0,1,5.963579343618446,1.9,1,1,1
2,2.8,908,2,0,0,0,0,2,0,1,6.359573868672378,5.6,1,1,1
2,3.4,248,2,1,1,0,0,1,0,1,4.795790545596741,6.8,0,0,1
3,5.7,330,3,1,1,0,0,4,0,2,5.1298987149230735,17.1,0,0,1
2,2.7,456,1,1,0,0,0,5,0,1,6.428105272684596,5.4,1,0,0
3,5.5,570,1,0,0,0,0,3,0,2,3.8501476017100584,16.5,0,1,0
1,2.4,407,1,1,1,0,0,4,0,1,4.844187086458591,2.4,0,0,0
2,2.9,459,1,1,1,0,0,5,0,1,5.777652323222656,5.8,1,0,0
0,0.0,571,1,1,1,0,0,4,0,0,6.295266001439646,0.0,1,0,0
2,4.2,74,2,1,1,0,0,3,0,1,6.0014148779611505,8.4,1,0,1
2,3.4,563,1,0,1,0,0,5,0,1,4.143134726391533,6.8,0,1,0
3,6.3,78,3,1,1,0,0,4,0,2,6.129050210060545,18.9,1,0,1
2,2.8,89,3,1,0,0,0,5,0,1,6.161207321695077,5.6,1,0,1
2,4.7,248,2,0,0,0,0,3,0,2,6.520621127558696,9.4,1,1,1
0,0.3,74,2,1,1,0,0,2,0,1,5.267858159063328,0.0,1,0,1
1,2.0,74,2,1,0,0,0,4,0,1,3.332204510175204,2.0,0,0,1
4,8.9,674,2,0,1,0,0,1,0,3,6.306275286948016,35.6,1,1,1
4,7.7,674,2,0,1,0,0,5,0,3,6.240275845170769,30.8,1,1,1
1,1.5,561,1,1,1,0,0,4,0,1,5.940171252720432,1.5,1,0,0
1,3.1,400,3,1,1,0,0,5,0,1,6.226536669287466,3.1,1,0,1
2,3.4,369,1,1,0,0,0,4,0,1,4.5217885770490405,6.8,0,0,0
2,3.9,284,1,1,0,0,0,5,0,1,5.683579767338681,7.8,1,0,0
0,0.8,459,1,1,1,0,0,4,0,0,6.481577129276431,0.0,1,0,0
1,2.5,22,3,0,1,0,0,2,0,1,6.1463292576688975,2.5,1,1,1
1,2.6,570,1,1,1,0,0,5,0,1,6.590301048196686,2.6,1,0,0
2,4.3,369,1,0,1,0,0,1,0,1,5.860786223465865,8.6,1,1,0
2,4.0,330,3,1,0,0,0,3,0,1,6.2166061010848646,8.0,1,0,1
1,1.0,20,2,0,0,0,0,3,0,1,4.709530201312334,1.0,0,1,1
2,3.2,467,1,0,1,0,0,3,0,1,5.683579767338681,6.4,1,1,0
2,3.5,20,2,0,0,0,0,5,0,1,6.0063531596017325,7.0,1,1,1
4,8.8,407,1,1,1,0,0,3,0,2,5.081404364984463,35.2,0,0,0
1,2.6,22,3,0,1,0,0,3,0,1,5.768320995793772,2.6,1,1,1
3,6.4,327,3,1,0,0,0,4,0,2,6.466144724237619,19.200000000000003,1,0,1
3,6.3,674,2,1,0,0,0,5,0,2,5.717027701406222,18.9,1,0,1
2,4.3,200,1,1,1,0,0,5,0,1,6.202535517187923,8.6,1,0,0
2,3.2,561,1,0,0,0,0,2,0,1,6.030685260261263,6.4,1,1,0
2,4.9,22,3,1,1,0,0,4,0,2,6.2324480165505225,9.8,1,0,1
2,5.3,570,1,0,0,0,0,2,0,2,3.4339872044851463,10.6,0,1,0
0,0.0,476,3,0,0,0,0,1,0,1,5.214935757608986,0.0,1,1,1
1,3.3,476,3,1,0,0,0,2,0,1,6.364750756851911,3.3,1,0,1
2,4.8,787,3,0,0,0,0,4,0,2,5.652489180268651,9.6,1,1,1
3,6.4,200,1,1,1,0,0,2,0,2,5.823045895483019,19.200000000000003,1,0,0
2,4.2,467,1,0,0,0,0,1,0,1,5.863631175598097,8.4,1,1,0
3,4.9,674,2,0,1,0,0,4,0,2,5.811140992976701,14.700000000000001,1,1,1
0,0.0,377,1,0,0,0,0,2,0,0,5.998936561946683,0.0,1,1,0
3,5.8,415,1,0,1,0,0,1,0,2,6.0330862217988015,17.4,1,1,0
1,2.5,120,3,0,0,0,0,1,0,1,6.226536669287466,2.5,1,1,1
1,1.9,78,3,1,0,0,0,5,0,1,6.251903883165888,1.9,1,0,1
1,1.5,754,2,0,0,0,0,5,0,1,6.115892125483034,1.5,1,1,1
1,1.1,134,3,1,0,0,0,1,0,1,5.802118375377063,1.1,1,0,1
2,3.7,377,1,0,1,0,0,2,0,1,6.171700597410915,7.4,1,1,0
1,2.2,89,3,1,0,0,0,4,0,1,6.269096283706261,2.2,1,0,1
2,2.4,22,3,1,0,0,0,3,0,1,5.424950017481403,4.8,1,0,1
0,0.0,248,2,1,1,0,0,5,0,0,6.20455776256869,0.0,1,0,1
1,3.0,287,3,0,1,0,0,2,0,1,5.8944028342648505,3.0,1,1,1
4,7.1,94,3,1,1,0,0,2,0,3,5.262690188904886,28.4,1,0,1
1,2.6,22,3,1,1,0,0,2,0,1,6.499787040655854,2.6,1,0,1
1,3.2,89,3,1,1,0,0,3,0,1,5.978885764901122,3.2,1,0,1
2,4.1,415,1,1,0,0,0,1,0,1,5.834810737062605,8.2,1,0,0
2,4.7,79,3,1,1,0,0,1,0,2,6.318968113746434,9.4,1,0,1
3,4.9,570,1,1,1,0,0,1,0,2,5.3981627015177525,14.700000000000001,1,0,0
2,2.7,754,2,1,0,0,0,4,1,1,6.529418838262226,5.4,1,0,1
2,4.3,94,3,0,1,0,0,2,0,2,2.302585092994046,8.6,0,1,1
3,6.9,89,3,0,0,0,0,3,0,2,5.921578419643816,20.700000000000003,1,1,1
2,3.5,476,3,0,0,0,0,4,0,2,6.4425401664681985,7.0,1,1,1
1,2.2,674,2,0,1,0,0,4,1,1,2.0794415416798357,2.2,0,1,1
3,6.1,908,2,1,1,0,0,3,1,2,6.206575926724928,18.299999999999997,1,0,1
3,5.9,400,3,1,1,0,0,5,0,2,5.652489180268651,17.700000000000003,1,0,1
2,3.9,327,3,1,0,0,0,2,0,1,2.772588722239781,7.8,0,0,1
4,7.3,0,0,0,1,0,0,5,0,2,5.602118820879701,29.2,1,1,0
3,6.2,327,3,0,1,0,0,1,0,2,6.159095388491933,18.6,1,1,1
1,2.2,119,3,1,1,0,0,1,0,1,6.137727054086234,2.2,1,0,1
3,5.6,476,3,0,1,0,0,4,0,2,6.429719478039138,16.799999999999997,1,1,1
2,4.5,330,3,0,1,0,0,4,0,2,6.580639137284949,9.0,1,1,1
2,4.5,284,1,0,1,0,0,1,0,1,6.440946540632921,9.0,1,1,0
3,5.2,200,1,1,0,0,0,5,0,1,2.0794415416798357,15.600000000000001,0,0,0
0,0.1,78,3,1,0,0,0,3,0,0,6.543911845564792,0.0,1,0,1
2,3.3,456,1,1,0,0,0,1,0,1,3.912023005428146,6.6,0,0,0
3,7.0,190,3,0,0,0,0,4,0,2,4.007333185232471,21.0,0,1,1
3,6.6,330,3,0,1,0,0,4,0,3,6.579251212010101,19.799999999999997,1,1,1
0,0.9,74,2,0,1,0,0,4,0,0,5.327876168789581,0.0,1,1,1
3,6.8,377,1,0,0,0,0,2,0,2,5.631211781821365,20.4,1,1,0
3,5.8,120,3,0,1,0,0,3,0,2,5.37989735354046,17.4,1,1,1
2,3.7,563,1,0,0,0,0,1,0,1,4.74493212836325,7.4,0,1,0
0,1.4,330,3,1,0,0,0,3,0,0,3.9512437185814275,0.0,0,0,1
2,3.9,0,0,1,0,0,0,5,0,1,4.59511985013459,7.8,0,0,0
0,0.0,327,3,1,0,0,0,5,0,1,6.428105272684596,0.0,1,0,1
3,7.2,459,1,1,0,0,0,2,0,2,5.081404364984463,21.6,0,0,0
2,4.2,176,2,1,0,0,0,4,0,1,6.091309882077698,8.4,1,0,1
3,7.2,407,1,1,1,0,0,2,0,2,6.478509642208569,21.6,1,0,0
0,0.0,908,2,1,1,0,0,3,0,0,3.4011973816621555,0.0,0,0,1
1,1.5,287,3,1,1,0,0,1,0,1,6.257667587882639,1.5,1,0,1
3,5.3,287,3,1,1,0,0,5,0,2,6.52649485957079,15.899999999999999,1,0,1
3,4.2,0,0,1,1,0,0,2,0,1,5.7745515455444085,12.600000000000001,1,0,0
2,4.7,570,1,1,0,0,0,5,0,2,5.799092654460526,9.4,1,0,0
2,3.6,119,3,0,0,0,0,1,0,2,4.700480365792417,7.2,0,1,1
2,4.7,134,3,0,0,0,0,1,0,2,6.464588303689961,9.4,1,1,1
3,6.3,89,3,0,1,0,0,3,0,3,6.551080335043404,18.9,1,1,1
3,6.5,134,3,1,0,0,0,5,0,2,5.8944028342648505,19.5,1,0,1
0,0.0,327,3,1,0,0,0,1,0,0,6.226536669287466,0.0,1,0,1
1,1.4,459,1,0,0,0,0,1,0,1,6.317164686747284,1.4,1,1,0
4,8.7,561,1,0,0,0,0,1,0,2,1.0986122886681098,34.8,0,1,0
3,6.0,571,1,0,0,0,0,3,0,2,4.543294782270004,18.0,0,1,0
3,5.4,327,3,1,0,0,0,1,0,2,6.484635235635252,16.200000000000003,1,0,1
1,1.0,74,2,1,1,0,0,1,0,1,6.369900982828227,1.0,1,0,1
1,1.6,134,3,0,1,0,0,4,0,1,6.373319789577012,1.6,1,1,1
2,3.9,407,1,0,0,0,0,3,0,2,6.4692503167957724,7.8,1,1,0
3,5.6,94,3,1,1,0,0,1,0,2,5.799092654460526,16.799999999999997,1,0,1
1,2.2,563,1,1,0,0,0,1,0,1,6.593044534142437,2.2,1,0,0
2,4.4,330,3,1,0,0,0,4,0,1,6.456769655572163,8.8,1,0,1
0,1.3,89,3,0,1,0,0,5,0,1,6.5337888379333435,0.0,1,1,1
3,5.3,79,3,1,0,0,0,2,0,2,6.511745329644728,15.899999999999999,1,0,1
2,2.7,190,3,0,0,0,0,1,0,2,6.133398042996649,5.4,1,1,1
2,4.0,330,3,0,1,0,0,1,0,2,6.161207321695077,8.0,1,1,1
2,4.7,74,2,1,0,0,0,5,0,1,6.2878585601617845,9.4,1,0,1
3,6.6,369,1,1,1,0,0,1,0,2,5.351858133476067,19.799999999999997,1,0,0
2,5.0,476,3,1,0,0,0,5,0,2,6.507277712385012,10.0,1,0,1
2,5.0,22,3,1,1,0,0,2,1,2,6.408528791059498,10.0,1,0,1
3,4.8,570,1,0,1,0,0,3,0,1,5.351858133476067,14.399999999999999,1,1,0
1,2.6,415,1,0,1,0,0,5,0,1,6.380122536899765,2.6,1,1,0
2,4.1,407,1,0,1,0,0,5,0,1,6.452048954437226,8.2,1,1,0
1,2.8,248,2,1,1,0,0,1,0,1,5.976350909297934,2.8,1,0,1
